Names,Recovery,Purity,Heavy key purity
AEI_0,0.6823764150756291,0.3049157874667576,0.75894209199162
APC_1,0.5363001176490503,0.44504934955832876,0.6832001642261737
APC_2,0.5598332895973221,0.41583667358688836,0.6943640571447419
CDO_1,0.8127502703332042,0.3143770616378442,0.8422827775927582
FAU_0,0.3312834923869924,0.5093097351659218,0.5992629637435757
IWR_0,0.3513797744353938,0.6065678344189476,0.5407295107726066
IWW_0,0.387583520992822,0.4703241207316071,0.620187161951939
SAS_1,0.3870972273810732,0.5430503383400449,0.6200001742053335
