Names,Recovery,Purity,Heavy key purity
AEI_0,0.7846348202885103,0.2719101629992644,0.8227979677987695
APC_1,0.6496095233974144,0.4032399022505345,0.7405265494139707
APC_2,0.6695471756146976,0.3753830118658883,0.7516237942987729
CDO_1,0.8932270451186808,0.27506935621720396,0.9035276798096601
FAU_0,0.5467483170899237,0.4680353703607266,0.6881120536516713
IWR_0,0.4587654775138237,0.5613975598386935,0.6488305221627744
IWW_0,0.5994728298028928,0.4276855110154645,0.7140168511398906
SAS_1,0.6138537644621203,0.5006750749839315,0.7214246046788565
