Pressure,AEI_0,APC_1,APC_2,CDO_1,GIS_1,ITV_0,IWR_0,PWN,WEI_0
40.6,1.4175168463434682,0.18111076861253902,0.08381711555892397,0.9006573596005544,0.3492030552608276,1.363845808843563,0.5018276744996065,0.7479924899392888,0.1713222766864472
40.800000000000004,1.4198812824518592,0.18200508889054404,0.08418188307100093,0.9021122450630242,0.3505323123333125,1.3683171587517304,0.5021408533312857,0.7491713405996898,0.1720972832072507
41.0,1.4222300884827117,0.1828992988511103,0.08454611038389113,0.9035569495445136,0.35185784136565285,1.3727723158565637,0.5024491682738289,0.7503427008583913,0.17287148061366975
41.2,1.4245634110273495,0.18379339694403965,0.08490979729949755,0.9049915731109236,0.3531796504603356,1.377211352246888,0.502752678125802,0.7515066434552744,0.1736448680251809
41.400000000000006,1.4268813947945282,0.18468738162528126,0.08527294362975932,0.9064162145430262,0.35449774776256365,1.381634339683587,0.5030514408267193,0.7526632401420477,0.17441744457625716
41.6,1.429184182641241,0.18558125135691014,0.08563554919655866,0.9078309713567613,0.3558121414590939,1.3860413496002577,0.5033455134723617,0.7538125616992617,0.1751892094162592
41.800000000000004,1.4314719156029199,0.18647500460710512,0.0859976138316279,0.9092359398231643,0.35712283977709464,1.3904324531038834,0.5036349523297686,0.7549546779529812,0.17596016170932688
42.0,1.4337447329230466,0.18736863985012672,0.08635913737645778,0.9106312149879153,0.3584298509830177,1.3948077209755312,0.5039198128519092,0.756089657791107,0.17673030063427198
42.2,1.4360027720821835,0.18826215556629558,0.08672011968220573,0.9120168906905314,0.35973318338149046,1.39916722367107,0.5042001496920443,0.7572175691793672,0.17749962538447123
42.400000000000006,1.4382461688264405,0.18915555024197103,0.08708056060960602,0.9133930595831997,0.36103284531422086,1.403511031321906,0.5044760167177862,0.7583384791769817,0.1782681351677601
42.6,1.4404750571953895,0.19004882236952894,0.08744046002887974,0.9147598131492681,0.3623288451589226,1.4078392137357423,0.5047474670248608,0.7594524539520046,0.17903582920632777
42.800000000000004,1.4426895695494364,0.19094197044734101,0.08779981781964592,0.9161172417213932,0.3636211913282525,1.412151840397355,0.5050145529505838,0.7605595587963585,0.17980270673661172
43.0,1.444889836596672,0.1918349929797525,0.08815863387083372,0.9174654344993556,0.36490989226876847,1.4164489804693874,0.5052773260870539,0.761659858140564,0.18056876700919422
43.2,1.4470759874191976,0.19272788847706196,0.08851690808059447,0.9188044795675496,0.3661949564598987,1.4207307027931626,0.5055358372940735,0.7627534155681698,0.18133400928869853
43.400000000000006,1.4492481494989515,0.19362065545549936,0.08887464035621544,0.9201344639121556,0.36747639241292945,1.4249970758895145,0.5057901367117988,0.7638402938298949,0.18209843285368624
43.6,1.4514064487430418,0.19451329243720492,0.08923183061403378,0.9214554734379986,0.3687542086700072,1.4292481679596327,0.5060402737731344,0.7649205548574878,0.18286203699655515
43.800000000000004,1.4535510095085933,0.1954057979502086,0.08958847877935118,0.9227675929851006,0.3700284138031567,1.433484046885927,0.5062862972158656,0.7659942597773066,0.183624821023438
44.0,1.4556819546271274,0.196298170528409,0.08994458478634955,0.924070906344935,0.3712990164133119,1.4377047802329064,0.5065282550945486,0.7670614689236325,0.1843867842541014
44.2,1.4577994054284726,0.19719040871155244,0.09030014857800714,0.9253654962763881,0.37256602512936493,1.4419104352480692,0.5067661947921532,0.7681222418517153,0.18514792602184596
44.400000000000006,1.4599034817642331,0.19808251104521205,0.09065517010601538,0.9266514445214313,0.3738294486072268,1.4461010788628144,0.5070001630314734,0.769176637350563,0.1859082456734063
44.6,1.4619943020308055,0.1989744760807674,0.09100964933069648,0.9279288318205139,0.37508929552890374,1.4502767776933638,0.5072302058863017,0.7702247134554792,0.1866677425688528
44.800000000000004,1.4640719831919728,0.19986630237538414,0.09136358622092203,0.9291977379276795,0.3763455746015889,1.4544375980416928,0.5074563687923807,0.7712665274603542,0.18742641608149319
45.0,1.466136640801068,0.20075798849199303,0.09171698075403137,0.9304582416254157,0.37759829455676547,1.458583605896488,0.5076786965581338,0.772302135929715,0.18818426559777462
45.2,1.46818838902273,0.20164953299927005,0.09206983291575187,0.931710420739233,0.3788474641493258,1.462714866934098,0.5078972333751799,0.7733315947105395,0.18894129051718705
45.400000000000006,1.4702273406542485,0.20254093447161542,0.09242214270011892,0.9329543521519927,0.38009309215670406,1.466831446519517,0.5081120228286393,0.7743549589438424,0.18969749025216692
45.6,1.472253607146519,0.2034321914891346,0.09277391010939676,0.9341901118179741,0.3813351873780207,1.4709334097073608,0.5083231079072312,0.7753722830760359,0.19045286422800106
45.800000000000004,1.4742672986246081,0.20432330263761644,0.09312513515400064,0.9354177747767002,0.38257375863324283,1.4750208212428708,0.5085305310131749,0.7763836208700683,0.19120741188273216
46.0,1.476268523907938,0.20521426650851485,0.09347581785241835,0.9366374151665128,0.3838088147623551,1.4790937455629176,0.5087343339718917,0.7773890254163534,0.19196113266706377
46.2,1.478257390530101,0.206105081698928,0.093825958231134,0.9378491062379158,0.38504036462454605,1.483152246797017,0.5089345580415181,0.7783885491434822,0.1927140260442666
46.400000000000006,1.4802340047583125,0.20699574681157834,0.09417555632455096,0.9390529203666802,0.3862684170974049,1.4871963887683632,0.509131243922229,0.7793822438287377,0.1934660914900853
46.6,1.4821984716125058,0.2078862604547931,0.09452461217491617,0.9402489290667209,0.3874929810761331,1.4912262349948615,0.5093244317653812,0.7803701606084027,0.19421732849264584
46.800000000000004,1.4841508948840791,0.20877662124248492,0.09487312583224534,0.9414372030027531,0.38871406547276777,1.4952418486901755,0.5095141611824778,0.7813523499878741,0.19496773655236324
47.0,1.4860913771543065,0.20966682779413134,0.09522109735424783,0.9426178120027225,0.3899316792154156,1.4992432927647859,0.5097004712539553,0.7823288618515849,0.19571731518185004
47.2,1.4880200198124094,0.2105568787347562,0.09556852680625325,0.9437908250700261,0.39114583124750213,1.5032306298270488,0.5098834005378062,0.7832997454727405,0.19646606390582588
47.400000000000006,1.4899369230733022,0.21144677269490944,0.09591541426113773,0.9449563103955149,0.39235653052703,1.5072039221842732,0.510062987078028,0.7842650495228659,0.19721398226102657
47.6,1.4918421859950253,0.21233650831064835,0.09626175979925146,0.9461143353692988,0.39356378602585207,1.5111632318437984,0.5102392684129154,0.7852248220811794,0.19796106979611475
