Names,Recovery,Purity,Heavy key purity
AEI_0,0.5540584902617445,0.355349492713816,0.6915909068694073
APC_1,0.3132617840667402,0.5025166241319852,0.5928602260586758
APC_2,0.3507225230816834,0.47477724754764294,0.6063261118853724
CDO_1,0.6215821334885051,0.3723452312785852,0.7254694126468367
FAU_0,0.2711861810832795,0.5784312856931019,0.4690189910081345
IWR_0,0.5114203099105761,0.6717813004286836,0.3873566209078355
IWW_0,0.10509114970360689,0.527729869351544,0.5
SAS_1,0.3621738326874503,0.6105654067310844,0.46795504809204436
