Names,Recovery,Purity,Heavy key purity
AEI_0,0.8204929669321505,0.20057513711569264,0.8478118162628
APC_1,0.33215954683759585,0.44055250907491694,0.5995777342514345
APC_2,0.26255692981494083,0.4510362239697048,0.5755584267250193
CDO_1,0.8626362080184449,0.2872462648293401,0.8792261605741509
FAU_0,0.6345344276823434,0.40950307219191506,0.7323509433508909
IWR_0,0.12127169285037176,0.48417619445310445,0.5322749416157898
IWW_0,0.6498652569197181,0.3290645168703483,0.740666815016209
SAS_1,0.631058813673183,0.4030216768116507,0.7304915726023476
