Name,Selectivity
ACO_0,0.805638592424238
AEI_0,1.5187233533914501
AEI_1,0.71975926958886
AEL_0,0.5958664566997376
AEL_1,0.595205970992775
AEL_2,0.5348544006435555
AET_0,0.738371156794047
AET_1,0.7646296173899607
AFI_0,0.7848169511944951
AFI_1,0.7963336475784285
AFN_0,0.5659128386403428
AFO_0,0.55962241750045
AFO_1,0.5191672693652335
AFR_0,0.7069294335767824
AFR_1,0.6874958446509841
AFS_0,0.6627815271629703
AFS_1,0.6264277477574889
AFT_0,0.6538691089413198
AFT_1,0.6409699178720445
AFV,0.5914056713646264
AFX_0,0.6377489159413406
AFX_1,0.5701399126298
AFY_0,0.7375417820055769
AHT_1,0.5908699699065625
APC_1,1.0997928133712285
APC_2,1.3397553741160801
APD_0,0.5922840859971381
ASV_0,0.5011809912557001
ATN_0,0.39762006205186934
ATN_1,0.38929844437421623
ATO_0,0.52178614707676
ATO_1,0.52780539826236
ATS_0,0.6109794362282452
ATS_1,0.5982758019503965
ATT_0,0.4654540384801441
ATT_1,0.5110736792819552
ATV_0,0.5808726030118389
AVE,0.5028530861651224
AVL,0.510809837926484
AWO_0,0.47911428478105644
AWO_1,0.45864577028428777
AWW_0,0.7223786817922524
BEA_0,0.6550304470413392
BEA_1,0.661075524806778
BEA_B_1,0.6864178743395692
BEC_0,0.6479515943801977
BEC_2,0.6523520563910942
BOF_0,0.48766751335497405
BOG_0,0.6853552230391577
BOG_1,0.6853104758611164
BOZ_0,0.6319599643085753
BPH_0,0.6443280570664907
BRE_1,0.37003591921455314
BSV_0,0.4256138758945048
CAN_0,0.7555685797910122
CAN_1,0.7405794702135894
CDO_0,0.3886032908370654
CDO_1,2.0518527193619485
CFI_0,0.7894230489268587
CFI_1,0.821716362303207
CGF_0,0.3913048285918896
CGS_0,0.4614360874214442
CHA_0,0.6705161694941179
CLO_0,0.6471654592156053
CON_0,0.6655916891346176
CON_1,0.6146078886878603
CON_2,0.6800278762030424
CSV,0.720428232042335
CZP_0,1.3130740072716864
DAC_0,0.5203950258763128
DDR_0,0.6000438977124708
DDR_1,0.5523656904667488
DFO_0,0.6740120690806571
DFO_1,0.6500016023077148
DFT_0,0.5291032863595165
DON_0,0.7549826065861138
DON_1,0.7570516096192199
EAB_0,0.5130770689585495
EAB_1,0.4424078596967275
EAB_2,0.4798264001462127
EDI_0,0.38550856246577114
EDI_2,0.38682294302377324
EMT_0,0.6671932938407592
EMT_1,0.6410584846738832
EMT_2,0.6399283800308253
EON_0,0.5679714784748687
EON_1,0.5492479258063919
EPI_0,0.524822561986038
EPI_1,0.39774551690153753
ERI_0,0.5662406880607037
ERI_1,0.5853486457798821
ERI_2,0.5844096480893918
ESV_0,0.5837688562372302
ESV_1,0.592366936421135
ETL,0.49944610076428136
ETR_0,0.6569178713327924
ETR_1,0.6220574847601706
EUO_0,0.6913573806776426
EUO_1,0.6124727162630904
EWS,0.5719736446632615
EZT_0,0.5723523349050346
EZT_1,0.5656350022143329
FAU_0,0.6660139077204936
FAU_1,0.6328129445210757
FAU_2,0.6758589329061486
FAU_3,0.6169806247002615
FAU_4,0.6727431201742394
FAU_5,0.6101189537367898
FAU_6,0.5697364431143019
FER_0,0.546429115543641
FER_1,0.5391646710437423
FER_2,0.5470510317473063
GIS_0,0.46160989279029113
GIS_1,0.4628814386275252
GIS_2,0.4719287619489972
GIS_3,0.4574113336811956
GIS_4,0.48861002032239204
GIS_5,0.45778372168904397
GIS_6,0.44993918691697554
GME_0,0.6054892413735251
GME_1,0.6321453879199159
GON_0,0.7353663801763776
GON_1,0.7280537613961539
GOO_0,0.5635509756410654
HEU_0,0.46483455045427885
HEU_1,0.4671903899217526
HEU_2,0.46606633982281265
IFO_0,0.736028600342843
IFO_1,0.7229177546073592
IFR_0,0.6622054843330657
IFR_1,0.6832173896174005
IFT,0.6452978177119856
IFU,0.6469382004772138
IFW,0.6957798237171036
IFY,0.678769134279662
IHW_0,0.5885157749395411
IHW_1,0.586073029115177
IMF_0,0.6216696418716409
IMF_1,0.6237320357831226
IRN,0.717206709972552
IRR_0,0.6078767334334527
IRR_1,0.5776399402610874
IRY,0.6248115859756912
ISV_0,0.6526496464070402
ISV_1,0.6822928554926
ITE_0,0.7059826349331649
ITE_1,0.7263408155081065
ITG,0.6695721533194378
ITH_0,0.6530914527218671
ITH_1,0.687900622231015
ITR_0,0.6587426059695305
ITR_1,0.686084250306767
ITT_0,0.6010266248485661
ITV_0,0.5676234542942249
ITW_0,0.9692464455993092
ITW_1,0.9513132814364518
IWR_0,0.5400187528443741
IWR_1,0.6808189389521142
IWS_0,0.6977083641900903
IWS_1,0.6824669770668018
IWV_0,0.7945666432890444
IWV_1,0.7371172916377886
IWW_0,0.6256858572893059
IWW_1,0.6140114018492696
JBW_0,1.1840989487158224
JOZ_0,0.4127570157989496
JRY_0,0.7410111624337615
JSN_0,0.6042379834108635
JSN_1,0.5540476100538078
JSR_0,0.6824482497884314
JST_0,0.6344419847844308
KFI_0,0.6574347492515622
KFI_1,0.633524007210496
LAU_0,0.5065709649279861
LAU_1,0.5003060292820809
LAU_2,0.512386807607439
LEV_0,0.6166593190688742
LEV_1,0.6056137552997335
LEV_2,0.6023015412222152
LOV_0,0.6796886803020126
LTA_0,0.6873505534726014
LTA_1,0.6437352884645341
LTA_2,0.6416997966755377
LTF_0,0.5082217784337694
LTF_1,0.4995520374237117
LTL_0,0.6787165867563313
LTL_1,0.647829287567847
LTL_2,0.6520958228841003
MAZ_0,0.5445748958452424
MAZ_1,0.5499898907072461
