Pressure,AEI_0,APC_1,APC_2,CDO_1,GIS_1,ITV_0,IWR_0,PWN,WEI_0
20.5,1.686861979380814,0.5244349775298565,0.29757445975493324,1.053392757346804,0.6362031081100862,0.9727320378979657,0.856349794327367,1.1340515592727332,0.24616568090794935
21.0,1.7010616523789182,0.53255130827011,0.3020663990730749,1.0574599363807309,0.6416114294731216,0.9850367444686791,0.8632822411472689,1.1436659137599823,0.25030848443385095
21.5,1.7145746554678591,0.5404182128385322,0.3064108693783013,1.061329309552423,0.6467329338250005,0.9968864924945334,0.8699372419298534,1.1529114733328831,0.254335915496128
22.0,1.7274385580275897,0.5480427244590821,0.3106123676179507,1.0650129710730794,0.6515815701613293,1.0082975792387157,0.8763287578316679,1.1618059330189063,0.2582507372021284
22.5,1.739688664620231,0.5554318221928103,0.3146753428833116,1.0685220801667983,0.6561705696046696,1.0192858064998287,0.8824698960311538,1.1703659364507932,0.2620557361972855
23.0,1.7513581484322505,0.5625924076344444,0.31860418179771377,1.0718669480531224,0.6605124778426249,1.0298664741714938,0.888372969478649,1.1786071480738833,0.2657537084451053
23.5,1.762478179552335,0.5695312854252627,0.3224031964883018,1.0750571155428323,0.6646191874434009,1.0400543780511802,0.8940495521508642,1.1865443199916095,0.2693474469131396
24.0,1.7730780475872703,0.5762551471208717,0.3260766148138081,1.0781014223911598,0.6685019697239369,1.0498638111732226,0.8995105301418759,1.194191353840706,0.2728397309634156
24.5,1.7831852783253967,0.5827705580008985,0.3296285725561761,1.0810080693982098,0.672171505923412,1.0593085680434229,0.9047661489042166,1.2015613580663056,0.276233317263729
25.0,1.7928257443165843,0.5890839464517712,0.3330631073162765,1.0837846741146666,0.6756379174980877,1.0684019512415694,0.9098260569343445,1.2086667009446932,0.2795309320530151
25.5,1.8020237693588443,0.5952015955938611,0.33638415388338105,1.0864383208983022,0.6789107954046075,1.0771567799354538,0.9146993461773553,1.2155190596788374,0.2827352646096764
26.0,1.8108022269723834,0.6011296368605944,0.33959554087462035,1.0889756059703246,0.6819992282800558,1.085585399916853,0.919394589406667,1.222129465869482,0.2858489617862405
26.5,1.8191826330085503,0.6068740452699508,0.34270098846458447,1.0914026780377957,0.6849118294600935,1.0936996948279225,0.9239198748158312,1.228508347642855,0.28887462348711324
27.0,1.8271852325886824,0.6124406361582997,0.34570410704669924,1.0937252749770787,0.6876567628027576,1.101511098296484,0.9282828380419125,1.234665568695292,0.2918147989784896
27.5,1.8348290816005193,0.6178350631730787,0.3486083966872092,1.0959487570118231,0.6902417673062309,1.1090306067420088,0.9324906918230474,1.2406104644952785,0.29467198393074423
28.0,1.8421321230008727,0.6230628173446164,0.3514172472497479,1.0980781367659067,0.6926741805251075,1.1162687926513564,0.9365502534769614,1.246351875864894,0.29744861810391354
28.5,1.8491112581852203,0.6281292270786799,0.35413393908371826,1.1001181065257808,0.6949609608021577,1.1232358181555004,0.9404679703724381,1.2518981801451659,0.3001470835962317
29.0,1.855782413690003,0.6330394589303546,0.3567616441832655,1.1020730630067863,0.6971087083420977,1.129941448766122,0.9442499435519391,1.257257320133647,0.3027697035841935
29.5,1.8621606034932445,0.6377985190368043,0.3593034277356197,1.1039471298833552,0.6991236851609139,1.1363950671546879,0.947901949650796,1.2624368309674496,0.3053187414903125
30.0,1.86825998717509,0.6424112551015507,0.361762249988215,1.105744178312817,0.7010118339493441,1.1426056868770196,0.9514294612465621,1.2674438651110183,0.30779640052170726
30.5,1.8740939241929464,0.6468823588363127,0.36414096837336346,1.1074678456562068,0.7027787958926102,1.1485819659638035,0.9548376657612234,1.272285215595045,0.3102048235289319
31.0,1.8796750245170093,0.6512163687783542,0.3664423398375309,1.1091215525764506,0.7044299274907037,1.1543322203124144,0.9581314830288846,1.276967337641046,0.31254609314012793
31.5,1.8850151958616503,0.6554176734118221,0.36866902332953677,1.110708518674151,0.705970316424716,1.1598644368281357,0.9613155816323451,1.2814963687952003,0.31482223213066207
32.0,1.8901256877370005,0.6594905145308965,0.3708235824083912,1.1122317768035173,0.7074047965151193,1.1651862862737234,0.9643943941034788,1.2858781476850032,0.31703520399298735
32.5,1.8950171325334093,0.6634389907908241,0.37290848793709047,1.1136941861954701,0.7087379618176798,1.1703051357954226,0.9673721310745477,1.2901182315030715,0.3191869136755612
33.0,1.8996995838396393,0.6672670614001783,0.37492612083360605,1.115098444501255,0.7099741799019993,1.1752280611013848,0.9702527944604549,1.2942219123139729,0.321279208463324
33.5,1.9041825521838873,0.6709785499141266,0.3768787748545945,1.1164470988578794,0.7111176043566165,1.1799618582749778,0.9730401897454032,1.298194232272195,0.32331387897552466
34.0,1.9084750383751419,0.6745771480941196,0.37876865939111415,1.117742556066034,0.7121721865632894,1.1845130552110341,0.975737937441443,1.3020399978322708,0.32529266025960735
34.5,1.9125855646111518,0.6780664198044054,0.38059790225890183,1.1189870919617602,0.713141686781556,1.1888879226677254,0.9783494837809,1.305763793025552,0.3272172329624904
35.0,1.9165222035084597,0.6814498049201277,0.3823685524686079,1.12018286005479,0.7140296845830361,1.1930924849306044,0.9808781106996894,1.3093699918721657,0.3290892245628986
35.5,1.9202926051996105,0.6847306232256004,0.3840825829638704,1.1213318994991086,0.7148395886732081,1.1971325300885771,0.983326945163892,1.3128627699912172,0.3309102106504823
36.0,1.9239040226327948,0.6879120782847029,0.3857418933172461,1.122436142454702,0.7155746461366269,1.2010136199242012,0.9856989678878052,1.3162461154672982,0.33268171623929954
36.5,1.927363335199883,0.6909972612682771,0.3873483123758829,1.1234974208936535,0.7162379511397793,1.2047410994228647,0.9879970214878057,1.3195238390267814,0.334405217104877
37.0,1.9306770708100194,0.6939891547259626,0.38890360085041215,1.12451747289851,0.7168324531239857,1.2083201059071367,0.9902238181128612,1.3226995835731608,0.3360821411355138
37.5,1.9338514265177214,0.6968906362921395,0.39040945384193465,1.125497948496236,0.7173609645190414,1.2117555778039926,0.9923819465892845,1.325776833126882,0.3377138696897835
38.0,1.936892287806644,0.6997044823175944,0.3918675033031513,1.1264404150669125,0.7178261680065805,1.2150522630536793,0.9944738791143967,1.3287589212115294,0.339301738953321
38.5,1.9398052466230145,0.7024333714201998,0.3932793204307162,1.1273463623626352,0.7182306233605087,1.2182147271698462,0.9965019775310333,1.3316490387250484,0.3408470412889949
