Name,Selectivity
MEI_0,0.7002600685704915
MEI_1,0.7090545786756657
MEL_0,0.6925369256486406
MEL_1,0.6605463558995972
MEL_2,0.6833004340385436
MER_0,0.7104715491441979
MER_1,0.7421415861335363
MER_2,0.5344485368641173
MFI_0,0.7152148521503443
MFI_1,0.6936811238799448
MFI_2,0.6945827362347233
MFS_0,0.7393899364274781
MFS_1,0.717469973542621
MON_0,1.7193534901291805
MOR_0,0.6580889724159302
MOR_1,0.6378349261837764
MOZ_0,0.7018064772660648
MOZ_1,0.7320090586555624
MRE_0,0.5958063674369397
MRE_1,0.7018989656861925
MRT,0.6754621968534332
MSE_0,0.7267384727883652
MSE_1,0.717354160489771
MTF_0,0.7464326632139415
MTF_1,0.6926493408836139
MTT_0,0.6504493833715864
MTT_1,0.6060333666413346
