Names,Recovery,Purity,Heavy key purity
AEI_0,0.7760602796025159,0.2427425757180388,0.8170337013617321
APC_1,0.11867370173826997,0.48297868237868435,0.531539904015566
APC_2,0.07334258743431987,0.5190336348735325,0.5161335760315262
CDO_1,0.7635774235793604,0.32724548183061586,0.8087849729296701
FAU_0,0.4487108717108448,0.4527340024310108,0.6446251583693193
IWR_0,0.30192515433846256,0.5889021927124886,0.4722523152616333
IWW_0,0.5135890590683521,0.3697880687704598,0.6727614635110417
SAS_1,0.38867537897007465,0.4475685898043331,0.6206074101696657
