Names,Recovery,Purity,Heavy key purity
AEI_0,0.695963851102445,0.3495429369931998,0.7668499073782654
APC_1,0.22957716913990245,0.5648368189615953,0.45761996249806314
APC_2,0.3839427237496612,0.6187899492772018,0.4551770892268553
CDO_1,0.5369428472436754,0.38664477183725265,0.6835002980683641
FAU_0,0.05331593441087612,0.5136940388410538,0.510104166523831
IWR_0,0.6679270929382347,0.7507096606339372,0.40898287748243595
IWW_0,0.2861267504447267,0.5042812907396492,0.5834737196927989
SAS_1,0.1639040094894375,0.5446338345970302,0.4906132401353397
