Pressure,AEI_0,APC_1,APC_2,CDO_1,GIS_1,ITV_0,IWR_0,PWN,WEI_0
0.0,6.173434541223169e-08,3.765000011835241e-08,1.63135199899052e-08,1.8682867381427754e-07,1.3090376323174817e-07,1.8523045396622782e-07,4.66851480944338e-07,4.071800878443649e-07,1.2849999995526314e-08
0.2,0.0027060889817521723,0.0011701402284742324,0.0005935995170916156,0.005574184210715711,0.0052817123758138775,0.01032684012055841,0.020192355675296744,0.015760391490474094,0.0006305548446474229
0.4,0.005546473126238814,0.002340429068865269,0.0011884837814384978,0.011050081080907843,0.010563876476918177,0.020614514408474064,0.03994161064920488,0.031247210609923973,0.0012610834297900535
0.6000000000000001,0.00850389945622548,0.003510864343246112,0.0017846394383841965,0.01642974642120016,0.015846297014816414,0.030863106807175338,0.05926589294774437,0.04646889666816406,0.0018915828401756905
0.8,0.011564250720772775,0.00468144388574672,0.002382053230441003,0.02171521556441817,0.021128781411180297,0.0410727041951178,0.0781822720717356,0.06143353528458042,0.00252205018781523
1.0,0.014715727682300856,0.005852165542476011,0.0029807119963492145,0.026908500171523863,0.02641113977386191,0.0512433962754419,0.09670683670930072,0.07614887682210443,0.003152482611743113
1.2000000000000002,0.017948301958683896,0.007023027171441989,0.003580602670150793,0.032011585526526234,0.03169318487292256,0.0613752754689304,0.11485476570613684,0.09062235367861962,0.0037828772777798335
1.4000000000000001,0.02125333463304797,0.008194026642474601,0.004181712280278519,0.03702642826442814,0.03697473211668402,0.0714684368101568,0.1326403929627297,0.10486109651762286,0.004413231378297242
1.6,0.024623301281503803,0.009365161837148047,0.004784027948659182,0.04195495448236528,0.042255599527805776,0.08152297784673072,0.1500772668531647,0.11887194951333611,0.00504354213198586
1.8,0.028051588025133085,0.01053643064870415,0.005387536889831752,0.04679905818951894,0.04753560771939836,0.0915389985415452,0.16717820469486966,0.1326614846794184,0.005673806783624845
2.0,0.031532336568670584,0.011707830981976253,0.005992226410078952,0.05156060005621808,0.052814579871169685,0.10151660117793586,0.18395534274123185,0.14623601534495553,0.00630402260385428
2.2,0.03506032399229358,0.012879360753314379,0.006598083906572323,0.056241406426954084,0.0580923417056194,0.11145589026766296,0.20042018211853646,0.15960160883638125,0.006934186888949475
2.4000000000000004,0.03863086780879496,0.014051017890510024,0.007205096866531053,0.060843268565865395,0.0633687214642769,0.12135697246162966,0.21658363108415193,0.17276409841942297,0.007564296960597796
2.6,0.04223974978589357,0.015222800332722242,0.007813252866393868,0.06536794210667715,0.06864354988399338,0.13121995646326096,0.23245604394357336,0.18572909455099199,0.008194350165677778
2.8000000000000003,0.0458831539715278,0.016394706030404133,0.008422539571002757,0.06981714668212599,0.0739166601732905,0.1410449529444511,0.24804725692915794,0.19850199548712627,0.008824343876040138
3.0,0.04955761565108045,0.01756673294523061,0.009032944732800465,0.07419256571062896,0.07918788798877044,0.15083207446401864,0.26336662131257726,0.21108799728960057,0.009454275488291393
3.2,0.053259978846078984,0.01873887905002527,0.009644456191038996,0.07849584632038036,0.08445707141159067,0.16058143538857916,0.278423033995669,0.2234921032706321,0.010084142423579084
3.4000000000000004,0.05698736057728843,0.01991114232868931,0.01025706187100074,0.0827285993932307,0.08972405092400886,0.17029315181577417,0.293224965800069,0.23571913291217372,0.010713942127379859
3.6,0.060737120550537746,0.021083520776130977,0.010870749783230972,0.08689239971263757,0.0949886693860005,0.17996734149978155,0.3077804876543817,0.24777373029360852,0.01134367206928898
3.8000000000000003,0.06450683523804719,0.022256012398194146,0.011485508022781695,0.09098878620170696,0.10025077201195545,0.18960412377904184,0.3220972948583598,0.2596603720591896,0.011973329742812323
4.0,0.06829427555865461,0.023428615211589468,0.012101324768466593,0.09501926223888692,0.1055102063474532,0.19920361950613188,0.3361827295863654,0.2713833749543107,0.01260291266516024
4.2,0.0720973875319121,0.024601327243824578,0.012718188282127474,0.098985296040256,0.11076682224612465,0.20876595097972955,0.3500438017769928,0.2829469029576002,0.013232418377043531
4.4,0.07591427541036198,0.025774146533135995,0.013336086907910293,0.10288832109857828,0.11602047184660108,0.21829124187859797,0.3636872085419739,0.29435497403393085,0.01386184444247147
4.6000000000000005,0.07974318689295042,0.026947071128420548,0.01395500907155271,0.10672973667040171,0.12127100954955433,0.22777961719754014,0.3771193522151397,0.3056114665316567,0.014491188448551628
4.800000000000001,0.08358250009864629,0.028120099089168217,0.014574943279681191,0.11051090830345517,0.12651829199483242,0.23723120318525917,0.39034635715114874,0.3167201252457759,0.015120448005291743
5.0,0.08743071203863578,0.029293228485394767,0.015195878119118234,0.11423316839748425,0.13176217803869184,0.24664612728407267,0.4033740853737301,0.32768456716721284,0.01574962074540389
5.2,0.09128642837213027,0.030466457397576096,0.015817802256199665,0.11789781679244606,0.1370025287311305,0.25602451807142346,0.41620815116425763,0.33850828693702595,0.016378704324109625
5.4,0.09514835426786515,0.03163978391658176,0.016440704436101225,0.12150612137868802,0.14223920729332598,0.2653665052031396,0.42885393467338934,0.3491946620230812,0.017007696418948226
5.6000000000000005,0.09901528622302232,0.03281320614361006,0.017064573482174657,0.1250593187243638,0.1474720790951777,0.2746722193583877,0.44131659463125855,0.359746957635535,0.017636594729585765
5.800000000000001,0.10288610471522548,0.033986722190122935,0.017689398295292886,0.12855861471589605,0.15270101163295843,0.2839417921862739,0.45360108022512635,0.3701683313963907,0.018265396977626573
6.0,0.10675976758269302,0.03516033017778221,0.01831516785320451,0.1320051852078008,0.1579258745070798,0.2931753562540441,0.465712142207484,0.3804618377773749,0.018894100906426486
6.2,0.11063530404354147,0.03633402823838556,0.018941871209896682,0.13540017667863113,0.16314653939996818,0.3023730449968362,0.4776543432922248,0.39063043231944516,0.019522704280907636
6.4,0.11451180927831847,0.037507814513803285,0.0195694974949669,0.13874470689020166,0.16836288005405886,0.3115349926689402,0.48943206789165145,0.40067697564637594,0.020151204887375245
6.6000000000000005,0.1183884395107008,0.038681687155916286,0.020198035913003176,0.14203986554760653,0.17357477224990867,0.32066133429652605,0.5010495312426737,0.410604237284061,0.0207796005333362
6.800000000000001,0.12226440753032743,0.039855644326552656,0.02082747574297244,0.14528671495786666,0.17878209378442797,0.32975220563178986,0.5125107879665612,0.42041489929642417,0.02140788904731914
7.0,0.12613897860931156,0.041029684197427654,0.021457806337617395,0.14848629068532185,0.18398472444923752,0.33880774310848655,0.5238197401029769,0.43011155974814635,0.02203606827869646
7.2,0.13001146677034917,0.042203804950081324,0.02208901712286058,0.15163960220214007,0.18918254600914713,0.3478280837988009,0.5349801446557261,0.43969673600375814,0.0226641360975079
7.4,0.1338812313697418,0.04337800477581821,0.022721097597217237,0.15474763353253712,0.19437544218076344,0.3568133653715272,0.5459956206846357,0.449172867872061,0.02329209039428604
7.6000000000000005,0.1377476739632302,0.04455228187564749,0.02335403733121482,0.1578113438895062,0.1995632986112242,0.36576372605151164,0.5568696559752592,0.45854232060427974,0.02391992907988297
7.800000000000001,0.14161023542645637,0.04572663446022306,0.023987825966820767,0.16083166830302986,0.2047460028570638,0.37467930458033005,0.5676056133155866,0.4678073877538278,0.02454765008529904
