Name,Selectivity
MEI_0,0.8406940775761184
MEI_1,0.8787998495133506
MEL_0,0.6257917059542529
MEL_1,0.5754287657131686
MEL_2,0.5918335734623752
MER_0,0.5075502580343919
MER_1,0.4503742200128663
MER_2,0.7112132839790286
MFI_0,0.5449128613578309
MFI_1,0.5393279106584975
MFI_2,0.5501137029744593
MFS_0,0.638021553109697
MFS_1,0.598443728649338
MON_0,0.7665627780321602
MOR_0,0.3476066675175938
MOR_1,0.29884731552737637
MOZ_0,0.7659222264298056
MOZ_1,0.796240331874804
MRE_0,0.6158717599544644
MRE_1,0.6412008554699766
MRT,0.7154805492992622
MSE_0,0.8876636076005179
MSE_1,0.8529793133434466
MTF_0,0.7932285095291645
MTF_1,0.7841547399029746
MTT_0,0.7342613801483105
MTT_1,0.6049959401655068
