Names,Recovery,Purity,Heavy key purity
AEI_0,0.8924892206681635,0.16710753985392768,0.9029257490417403
APC_1,0.5497963865040985,0.3814424819530793,0.6895583424932806
APC_2,0.4843474329320143,0.38435461594394893,0.6597818139380648
CDO_1,0.9437533781725976,0.2330790548767736,0.9467485900877102
FAU_0,0.8054227222584325,0.3499119667602436,0.8371162072415863
IWR_0,0.5754502897213885,0.42120734854366826,0.7019762053824161
IWW_0,0.8286706375563466,0.2746591979546188,0.8537308395597442
SAS_1,0.8340548553431435,0.3413847443084459,0.8576732829864865
